P.136_N.14_136/14/04_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/04,KELEBANG BESAR ,BALAI RAYA PERSIARAN BALIK BULUH,1.0,271
P.136_N.14_136/14/04_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/04,KELEBANG BESAR ,BALAI RAYA PERSIARAN BALIK BULUH,2.0,467
P.136_N.14_136/14/04_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/04,KELEBANG BESAR ,BALAI RAYA PERSIARAN BALIK BULUH,3.0,454
P.136_N.14_136/14/04_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/04,KELEBANG BESAR ,BALAI RAYA PERSIARAN BALIK BULUH,4.0,451
P.136_N.14_136/14/05_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/05,PULAU GADONG ,SEK REN AGAMA (JAIM) KLEBANG BESAR (KHATIB HJ ABD HAMID),1.0,296
P.136_N.14_136/14/05_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/05,PULAU GADONG ,SEK REN AGAMA (JAIM) KLEBANG BESAR (KHATIB HJ ABD HAMID),2.0,582
P.136_N.14_136/14/05_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/05,PULAU GADONG ,SEK REN AGAMA (JAIM) KLEBANG BESAR (KHATIB HJ ABD HAMID),3.0,582
P.136_N.14_136/14/05_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/05,PULAU GADONG ,SEK REN AGAMA (JAIM) KLEBANG BESAR (KHATIB HJ ABD HAMID),4.0,555
P.136_N.14_136/14/06_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/06,PEKAN KELEBANG BESAR ,SEKOLAH KEBANGSAAN KELEBANG BESAR,1.0,228
P.136_N.14_136/14/06_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/06,PEKAN KELEBANG BESAR ,SEKOLAH KEBANGSAAN KELEBANG BESAR,2.0,415
P.136_N.14_136/14/06_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/06,PEKAN KELEBANG BESAR ,SEKOLAH KEBANGSAAN KELEBANG BESAR,3.0,417
P.136_N.14_136/14/07_1.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/07,KELEBANG KECHIL ,SEKOLAH JENIS JEN KEBANGSAAN (CINA) LIH,1.0,262
P.136_N.14_136/14/07_2.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/07,KELEBANG KECHIL ,SEKOLAH JENIS JEN KEBANGSAAN (CINA) LIH,2.0,542
P.136_N.14_136/14/07_3.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/07,KELEBANG KECHIL ,SEKOLAH JENIS JEN KEBANGSAAN (CINA) LIH,3.0,561
P.136_N.14_136/14/07_4.0,,NORMAL VOTE,P.136,TANGGA BATU,N.14,KELEBANG,136/14/07,KELEBANG KECHIL ,SEKOLAH JENIS JEN KEBANGSAAN (CINA) LIH,4.0,517
,,,,,,,,,,,
P.137_P.137/POSTAL VOTE_UNDI POS_,,POSTAL VOTE,P.137,HANG TUAH JAYA,P.137/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,,1840
P.137_P.137/EARLY VOTE_137/15/00_1.0,,EARLY VOTE,P.137,HANG TUAH JAYA,P.137/EARLY VOTE,EARLY VOTE,137/15/00,UNDI AWAL ,BILIK MESYUARAT PONDOK POLIS PERINGGIT,1.0,1
P.137_P.137/EARLY VOTE_137/16/00_1.0,,EARLY VOTE,P.137,HANG TUAH JAYA,P.137/EARLY VOTE,EARLY VOTE,137/16/00,UNDI AWAL ,DEWAN SERBAGUNA IBU PEJABAT POLIS KONTINJEN MELAKA,1.0,414
P.137_P.137/EARLY VOTE_137/16/00_2.0,,EARLY VOTE,P.137,HANG TUAH JAYA,P.137/EARLY VOTE,EARLY VOTE,137/16/00,UNDI AWAL ,DEWAN SERBAGUNA IBU PEJABAT POLIS KONTINJEN MELAKA,2.0,415
P.137_P.137/EARLY VOTE_137/17/00_1.0,,EARLY VOTE,P.137,HANG TUAH JAYA,P.137/EARLY VOTE,EARLY VOTE,137/17/00,UNDI AWAL ,DEWAN SRI BERUANG KEM ASKAR WATANIAH,1.0,254
P.137_P.137/EARLY VOTE_137/17/00_1.0,,EARLY VOTE,P.137,HANG TUAH JAYA,P.137/EARLY VOTE,EARLY VOTE,137/17/00,UNDI AWAL ,BILIK MAKLUMAT BALAI POLIS BUKIT BARU,1.0,29
P.137_P.137/EARLY VOTE_137/18/00_1.0,,EARLY VOTE,P.137,HANG TUAH JAYA,P.137/EARLY VOTE,EARLY VOTE,137/18/00,UNDI AWAL ,BILIK GERAKAN BALAI POLIS TIANG DUA,1.0,16
P.137_N.15_137/15/01_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/01,BACHANG BARU ,KOMPLEKS JAPERUN DUN BACHANG,1.0,334
P.137_N.15_137/15/01_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/01,BACHANG BARU ,KOMPLEKS JAPERUN DUN BACHANG,2.0,448
P.137_N.15_137/15/01_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/01,BACHANG BARU ,KOMPLEKS JAPERUN DUN BACHANG,3.0,422
P.137_N.15_137/15/02_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,1.0,281
P.137_N.15_137/15/02_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,2.0,568
P.137_N.15_137/15/02_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,3.0,585
P.137_N.15_137/15/02_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,4.0,567
P.137_N.15_137/15/02_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,5.0,528
P.137_N.15_137/15/02_6.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,6.0,525
P.137_N.15_137/15/02_7.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,7.0,522
P.137_N.15_137/15/02_8.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/02,PASIR PUTEH ,SEKOLAH JENIS KEBANGSAAN (CINA) YU HWA,8.0,523
P.137_N.15_137/15/03_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/03,PENGKALAN BATU ,SEKOLAH MENENGAH KEBANGSAAN (AGAMA ) SULTAN MUHAMMAD,1.0,293
P.137_N.15_137/15/03_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/03,PENGKALAN BATU ,SEKOLAH MENENGAH KEBANGSAAN (AGAMA ) SULTAN MUHAMMAD,2.0,629
P.137_N.15_137/15/03_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/03,PENGKALAN BATU ,SEKOLAH MENENGAH KEBANGSAAN (AGAMA ) SULTAN MUHAMMAD,3.0,589
P.137_N.15_137/15/04_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/04,RUMPUN BAHAGIA ,BALAI RAYA TAMAN RUMPUN BAHAGIA,1.0,309
P.137_N.15_137/15/04_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/04,RUMPUN BAHAGIA ,BALAI RAYA TAMAN RUMPUN BAHAGIA,2.0,581
P.137_N.15_137/15/05_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/05,PERINGGIT ,SEKOLAH KEBANGSAAN PERINGGIT,1.0,268
P.137_N.15_137/15/05_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/05,PERINGGIT ,SEKOLAH KEBANGSAAN PERINGGIT,2.0,590
P.137_N.15_137/15/05_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/05,PERINGGIT ,SEKOLAH KEBANGSAAN PERINGGIT,3.0,556
P.137_N.15_137/15/05_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/05,PERINGGIT ,SEKOLAH KEBANGSAAN PERINGGIT,4.0,523
P.137_N.15_137/15/05_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/05,PERINGGIT ,SEKOLAH KEBANGSAAN PERINGGIT,5.0,523
P.137_N.15_137/15/06_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/06,PERINGGIT JAYA ,SEK. REN AGAMA (JAIM) TAMAN PERINGGIT JAYA,1.0,287
P.137_N.15_137/15/06_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/06,PERINGGIT JAYA ,SEK. REN AGAMA (JAIM) TAMAN PERINGGIT JAYA,2.0,538
P.137_N.15_137/15/06_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/06,PERINGGIT JAYA ,SEK. REN AGAMA (JAIM) TAMAN PERINGGIT JAYA,3.0,529
P.137_N.15_137/15/06_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/06,PERINGGIT JAYA ,SEK. REN AGAMA (JAIM) TAMAN PERINGGIT JAYA,4.0,506
P.137_N.15_137/15/07_6.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/07,BUKIT PALAH ,SEKOLAH KEBANGSAAN PERINGGIT,6.0,258
P.137_N.15_137/15/07_7.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/07,BUKIT PALAH ,SEKOLAH KEBANGSAAN PERINGGIT,7.0,542
P.137_N.15_137/15/07_8.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/07,BUKIT PALAH ,SEKOLAH KEBANGSAAN PERINGGIT,8.0,527
P.137_N.15_137/15/08_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN ,SEK. REN. AGAMA (JAIM) SOLOK MUSAI,1.0,278
P.137_N.15_137/15/08_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN ,SEK. REN. AGAMA (JAIM) SOLOK MUSAI,2.0,480
P.137_N.15_137/15/08_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN ,SEK. REN. AGAMA (JAIM) SOLOK MUSAI,3.0,473
P.137_N.15_137/15/08_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN ,SEK. REN. AGAMA (JAIM) SOLOK MUSAI,4.0,435
P.137_N.15_137/15/08_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/08,SERI SIANTAN ,SEK. REN. AGAMA (JAIM) SOLOK MUSAI,5.0,413
P.137_N.15_137/15/09_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU ,SEK. MEN. TEKNIK MELAKA,1.0,295
P.137_N.15_137/15/09_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU ,SEK. MEN. TEKNIK MELAKA,2.0,560
P.137_N.15_137/15/09_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU ,SEK. MEN. TEKNIK MELAKA,3.0,544
P.137_N.15_137/15/09_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU ,SEK. MEN. TEKNIK MELAKA,4.0,513
P.137_N.15_137/15/09_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU ,SEK. MEN. TEKNIK MELAKA,5.0,506
P.137_N.16_137/16/01_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,1.0,270
P.137_N.16_137/16/01_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,2.0,589
P.137_N.16_137/16/01_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,3.0,576
P.137_N.16_137/16/01_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,4.0,565
P.137_N.16_137/16/01_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,5.0,544
P.137_N.16_137/16/01_6.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,6.0,525
P.137_N.16_137/16/01_7.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,7.0,510
P.137_N.16_137/16/01_8.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,8.0,516
P.137_N.16_137/16/01_9.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT ,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,9.0,549
P.137_N.16_137/16/02_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH ,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,1.0,302
P.137_N.16_137/16/02_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH ,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,2.0,553
P.137_N.16_137/16/02_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH ,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,3.0,537
P.137_N.16_137/16/02_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH ,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,4.0,516
P.137_N.16_137/16/03_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS ,SEK. REN. AGAMA (JAIM) AYER KEROH,1.0,280
P.137_N.16_137/16/03_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS ,SEK. REN. AGAMA (JAIM) AYER KEROH,2.0,590
P.137_N.16_137/16/03_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS ,SEK. REN. AGAMA (JAIM) AYER KEROH,3.0,572
P.137_N.16_137/16/03_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS ,SEK. REN. AGAMA (JAIM) AYER KEROH,4.0,560
P.137_N.16_137/16/03_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS ,SEK. REN. AGAMA (JAIM) AYER KEROH,5.0,571
P.137_N.16_137/16/03_6.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS ,SEK. REN. AGAMA (JAIM) AYER KEROH,6.0,573
P.137_N.16_137/16/04_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA ,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,1.0,290
P.137_N.16_137/16/04_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA ,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,2.0,572
P.137_N.16_137/16/04_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA ,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,3.0,561
P.137_N.16_137/16/04_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA ,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,4.0,536
P.137_N.16_137/16/04_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA ,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,5.0,520
P.137_N.16_137/16/04_6.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA ,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,6.0,529
P.137_N.16_137/16/04_7.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA ,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,7.0,523
P.137_N.16_137/16/05_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA ,DEWAN MPHTJ BUKIT BERUANG,1.0,295
P.137_N.16_137/16/05_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA ,DEWAN MPHTJ BUKIT BERUANG,2.0,480
P.137_N.16_137/16/05_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA ,DEWAN MPHTJ BUKIT BERUANG,3.0,469
P.137_N.16_137/16/05_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA ,DEWAN MPHTJ BUKIT BERUANG,4.0,448
P.137_N.16_137/16/05_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA ,DEWAN MPHTJ BUKIT BERUANG,5.0,463
P.137_N.16_137/16/06_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/06,TAMAN BUNGA RAYA ,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT BERUANG,1.0,315
P.137_N.16_137/16/06_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/06,TAMAN BUNGA RAYA ,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT BERUANG,2.0,509
P.137_N.16_137/16/06_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/06,TAMAN BUNGA RAYA ,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT BERUANG,3.0,514
P.137_N.16_137/16/07_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH ,SEKOLAH KEBANGSAAN AYER KEROH,1.0,304
P.137_N.16_137/16/07_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH ,SEKOLAH KEBANGSAAN AYER KEROH,2.0,498
P.137_N.16_137/16/07_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH ,SEKOLAH KEBANGSAAN AYER KEROH,3.0,482
P.137_N.16_137/16/07_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH ,SEKOLAH KEBANGSAAN AYER KEROH,4.0,471
P.137_N.16_137/16/07_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH ,SEKOLAH KEBANGSAAN AYER KEROH,5.0,463
P.137_N.16_137/16/08_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK ,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,1.0,307
P.137_N.16_137/16/08_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK ,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,2.0,575
P.137_N.16_137/16/08_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK ,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,3.0,538
P.137_N.16_137/16/08_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK ,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,4.0,527
P.137_N.17_137/17/01_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG ,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,1.0,277
P.137_N.17_137/17/01_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG ,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,2.0,570
P.137_N.17_137/17/01_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG ,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,3.0,566
P.137_N.17_137/17/01_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG ,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,4.0,561
P.137_N.17_137/17/01_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG ,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,5.0,530
P.137_N.17_137/17/01_6.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG ,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,6.0,512
P.137_N.17_137/17/01_7.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG ,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,7.0,549
P.137_N.17_137/17/02_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/02,PADANG JAMBU ,SEK. REN. AGAMA (JAIM) PADANG JAMBU,1.0,297
P.137_N.17_137/17/02_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/02,PADANG JAMBU ,SEK. REN. AGAMA (JAIM) PADANG JAMBU,2.0,539
P.137_N.17_137/17/02_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/02,PADANG JAMBU ,SEK. REN. AGAMA (JAIM) PADANG JAMBU,3.0,503
P.137_N.17_137/17/02_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/02,PADANG JAMBU ,SEK. REN. AGAMA (JAIM) PADANG JAMBU,4.0,495
P.137_N.17_137/17/03_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/03,BUKIT BARU DALAM ,SEKOLAH JENIS KEBANGSAAN (CINA) KEH SENG,1.0,257
P.137_N.17_137/17/03_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/03,BUKIT BARU DALAM ,SEKOLAH JENIS KEBANGSAAN (CINA) KEH SENG,2.0,492
P.137_N.17_137/17/03_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/03,BUKIT BARU DALAM ,SEKOLAH JENIS KEBANGSAAN (CINA) KEH SENG,3.0,492
P.137_N.17_137/17/03_4.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/03,BUKIT BARU DALAM ,SEKOLAH JENIS KEBANGSAAN (CINA) KEH SENG,4.0,490
P.137_N.17_137/17/03_5.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/03,BUKIT BARU DALAM ,SEKOLAH JENIS KEBANGSAAN (CINA) KEH SENG,5.0,496
P.137_N.17_137/17/03_6.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/03,BUKIT BARU DALAM ,SEKOLAH JENIS KEBANGSAAN (CINA) KEH SENG,6.0,475
P.137_N.17_137/17/04_1.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/04,PAYA IKAN ,SEKOLAH KEBANGSAAN JALAN DATUK PALEMBANG,1.0,298
P.137_N.17_137/17/04_2.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/04,PAYA IKAN ,SEKOLAH KEBANGSAAN JALAN DATUK PALEMBANG,2.0,438
P.137_N.17_137/17/04_3.0,,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/04,PAYA IKAN ,SEKOLAH KEBANGSAAN JALAN DATUK PALEMBANG,3.0,409
